"Step","3x3HighIn_simple_3by3_oldarrival_run_arrival_change_201_007_transformer_2025-06-09_09-54-32 - reward","3x3HighIn_simple_3by3_oldarrival_run_arrival_change_201_007_transformer_2025-06-09_09-54-32 - reward__MIN","3x3HighIn_simple_3by3_oldarrival_run_arrival_change_201_007_transformer_2025-06-09_09-54-32 - reward__MAX"
"1465","-20.322000000000013","-20.322000000000013","-20.322000000000013"
"1466","-10.343000000000012","-10.343000000000012","-10.343000000000012"
"1467","-1.7870000000000175","-1.7870000000000175","-1.7870000000000175"
"1468","7.321999999999975","7.321999999999975","7.321999999999975"
"1469","15.37599999999997","15.37599999999997","15.37599999999997"
"1470","20.087999999999973","20.087999999999973","20.087999999999973"
"1471","22.171999999999976","22.171999999999976","22.171999999999976"
"1472","21.963999999999977","21.963999999999977","21.963999999999977"
"1473","17.15299999999999","17.15299999999999","17.15299999999999"
"1474","14.974999999999989","14.974999999999989","14.974999999999989"
"1475","20.396999999999977","20.396999999999977","20.396999999999977"
"1476","20.84399999999997","20.84399999999997","20.84399999999997"
"1477","23.67699999999996","23.67699999999996","23.67699999999996"
"1478","19.484999999999964","19.484999999999964","19.484999999999964"
"1479","21.135999999999967","21.135999999999967","21.135999999999967"
"1480","15.421999999999978","15.421999999999978","15.421999999999978"
"1481","14.297999999999979","14.297999999999979","14.297999999999979"
"1482","13.06199999999998","13.06199999999998","13.06199999999998"
"1483","19.89399999999998","19.89399999999998","19.89399999999998"
"1484","20.709999999999972","20.709999999999972","20.709999999999972"
"1485","25.121999999999968","25.121999999999968","25.121999999999968"
"1486","27.507999999999967","27.507999999999967","27.507999999999967"
"1487","28.52799999999996","28.52799999999996","28.52799999999996"
"1488","28.41299999999996","28.41299999999996","28.41299999999996"
"1489","27.92199999999996","27.92199999999996","27.92199999999996"
"1490","28.24699999999996","28.24699999999996","28.24699999999996"
"1491","26.65299999999996","26.65299999999996","26.65299999999996"
"1492","25.27099999999996","25.27099999999996","25.27099999999996"
"1493","26.08899999999997","26.08899999999997","26.08899999999997"
"1494","26.315999999999963","26.315999999999963","26.315999999999963"
"1495","26.12199999999996","26.12199999999996","26.12199999999996"
"1496","27.919999999999956","27.919999999999956","27.919999999999956"
"1497","29.32999999999996","29.32999999999996","29.32999999999996"
"1498","30.13199999999996","30.13199999999996","30.13199999999996"
"1499","30.49499999999996","30.49499999999996","30.49499999999996"
"1500","30.898999999999948","30.898999999999948","30.898999999999948"
"1501","29.878999999999955","29.878999999999955","29.878999999999955"
"1502","29.49799999999995","29.49799999999995","29.49799999999995"
"1503","30.005999999999954","30.005999999999954","30.005999999999954"
"1504","30.782999999999944","30.782999999999944","30.782999999999944"
"1505","31.215999999999948","31.215999999999948","31.215999999999948"
"1506","33.06399999999994","33.06399999999994","33.06399999999994"
"1507","33.705999999999946","33.705999999999946","33.705999999999946"
"1508","33.84599999999995","33.84599999999995","33.84599999999995"
"1509","34.98999999999994","34.98999999999994","34.98999999999994"
"1510","35.24899999999994","35.24899999999994","35.24899999999994"
"1511","34.18699999999994","34.18699999999994","34.18699999999994"
"1512","34.871999999999936","34.871999999999936","34.871999999999936"
"1513","35.487999999999936","35.487999999999936","35.487999999999936"
"1514","32.93399999999995","32.93399999999995","32.93399999999995"
"1515","33.708999999999946","33.708999999999946","33.708999999999946"
"1516","36.40099999999994","36.40099999999994","36.40099999999994"
"1517","37.54599999999994","37.54599999999994","37.54599999999994"
"1518","40.442999999999934","40.442999999999934","40.442999999999934"
"1519","43.534999999999926","43.534999999999926","43.534999999999926"
"1520","45.99299999999992","45.99299999999992","45.99299999999992"
"1521","47.190999999999924","47.190999999999924","47.190999999999924"
"1522","48.910999999999916","48.910999999999916","48.910999999999916"
"1523","48.296999999999905","48.296999999999905","48.296999999999905"
"1524","48.74099999999989","48.74099999999989","48.74099999999989"
"1525","48.663999999999916","48.663999999999916","48.663999999999916"
"1526","45.24399999999991","45.24399999999991","45.24399999999991"
"1527","40.12799999999992","40.12799999999992","40.12799999999992"
"1528","38.97599999999992","38.97599999999992","38.97599999999992"
"1529","38.009999999999934","38.009999999999934","38.009999999999934"
"1530","36.01699999999993","36.01699999999993","36.01699999999993"
"1531","40.190999999999924","40.190999999999924","40.190999999999924"
"1532","44.500999999999905","44.500999999999905","44.500999999999905"
"1533","45.80599999999993","45.80599999999993","45.80599999999993"
"1534","42.71699999999991","42.71699999999991","42.71699999999991"
"1535","41.65299999999993","41.65299999999993","41.65299999999993"
"1536","36.22499999999994","36.22499999999994","36.22499999999994"
"1537","32.898999999999944","32.898999999999944","32.898999999999944"
"1538","31.16899999999994","31.16899999999994","31.16899999999994"
"1539","23.123999999999956","23.123999999999956","23.123999999999956"
"1540","22.984999999999946","22.984999999999946","22.984999999999946"
"1541","8.988999999999955","8.988999999999955","8.988999999999955"
"1542","8.896999999999952","8.896999999999952","8.896999999999952"
"1543","9.649999999999954","9.649999999999954","9.649999999999954"
"1544","20.35099999999994","20.35099999999994","20.35099999999994"
"1545","24.006999999999934","24.006999999999934","24.006999999999934"
"1546","36.54099999999993","36.54099999999993","36.54099999999993"
"1547","29.564999999999944","29.564999999999944","29.564999999999944"
"1548","29.766999999999943","29.766999999999943","29.766999999999943"
"1549","29.851999999999943","29.851999999999943","29.851999999999943"
"1550","29.302999999999944","29.302999999999944","29.302999999999944"
"1551","34.05599999999995","34.05599999999995","34.05599999999995"
"1552","28.243999999999943","28.243999999999943","28.243999999999943"
"1553","25.851999999999947","25.851999999999947","25.851999999999947"
"1554","22.879999999999953","22.879999999999953","22.879999999999953"
"1555","14.623999999999969","14.623999999999969","14.623999999999969"
"1556","15.673999999999968","15.673999999999968","15.673999999999968"
"1557","25.741999999999962","25.741999999999962","25.741999999999962"
"1558","28.582999999999956","28.582999999999956","28.582999999999956"
"1559","24.67799999999995","24.67799999999995","24.67799999999995"
"1560","33.26099999999993","33.26099999999993","33.26099999999993"
"1561","29.15499999999995","29.15499999999995","29.15499999999995"
"1562","32.40699999999995","32.40699999999995","32.40699999999995"
"1563","34.32499999999994","34.32499999999994","34.32499999999994"
"1564","41.62799999999993","41.62799999999993","41.62799999999993"
"1565","41.12099999999993","41.12099999999993","41.12099999999993"
"1566","44.02499999999992","44.02499999999992","44.02499999999992"
"1567","44.40899999999992","44.40899999999992","44.40899999999992"
"1568","44.96299999999992","44.96299999999992","44.96299999999992"
"1569","44.99299999999992","44.99299999999992","44.99299999999992"
"1570","47.103999999999914","47.103999999999914","47.103999999999914"
"1571","49.45699999999991","49.45699999999991","49.45699999999991"
"1572","46.71299999999992","46.71299999999992","46.71299999999992"
"1573","45.305999999999905","45.305999999999905","45.305999999999905"
"1574","44.96999999999991","44.96999999999991","44.96999999999991"
"1575","43.45299999999993","43.45299999999993","43.45299999999993"
"1576","44.23199999999993","44.23199999999993","44.23199999999993"
"1577","43.850999999999914","43.850999999999914","43.850999999999914"
"1578","44.08399999999992","44.08399999999992","44.08399999999992"
"1579","40.33999999999992","40.33999999999992","40.33999999999992"
"1580","41.91699999999992","41.91699999999992","41.91699999999992"
"1581","41.33299999999991","41.33299999999991","41.33299999999991"
"1582","40.170999999999914","40.170999999999914","40.170999999999914"
"1583","39.59999999999993","39.59999999999993","39.59999999999993"
"1584","44.14699999999991","44.14699999999991","44.14699999999991"
"1585","44.34099999999992","44.34099999999992","44.34099999999992"
"1586","45.32099999999991","45.32099999999991","45.32099999999991"
"1587","48.458999999999925","48.458999999999925","48.458999999999925"
"1588","49.87899999999993","49.87899999999993","49.87899999999993"
"1589","47.333999999999904","47.333999999999904","47.333999999999904"
"1590","44.88499999999992","44.88499999999992","44.88499999999992"
"1591","43.51899999999992","43.51899999999992","43.51899999999992"
"1592","41.96899999999992","41.96899999999992","41.96899999999992"
"1593","39.918999999999926","39.918999999999926","39.918999999999926"
"1594","42.703999999999915","42.703999999999915","42.703999999999915"
"1595","44.38399999999991","44.38399999999991","44.38399999999991"
"1596","47.22599999999991","47.22599999999991","47.22599999999991"
"1597","47.97799999999991","47.97799999999991","47.97799999999991"
"1598","50.1529999999999","50.1529999999999","50.1529999999999"
"1599","47.0519999999999","47.0519999999999","47.0519999999999"
"1600","45.671999999999905","45.671999999999905","45.671999999999905"
"1601","45.37699999999992","45.37699999999992","45.37699999999992"
"1602","45.13799999999992","45.13799999999992","45.13799999999992"
"1603","42.05799999999991","42.05799999999991","42.05799999999991"
"1604","44.89999999999992","44.89999999999992","44.89999999999992"
"1605","47.28599999999992","47.28599999999992","47.28599999999992"
"1606","47.231999999999914","47.231999999999914","47.231999999999914"
"1607","47.425999999999895","47.425999999999895","47.425999999999895"
"1608","50.49099999999992","50.49099999999992","50.49099999999992"
"1609","51.031999999999904","51.031999999999904","51.031999999999904"
"1610","51.44199999999991","51.44199999999991","51.44199999999991"
"1611","51.14699999999991","51.14699999999991","51.14699999999991"
"1612","48.33099999999991","48.33099999999991","48.33099999999991"
"1613","46.34499999999992","46.34499999999992","46.34499999999992"
"1614","42.67299999999993","42.67299999999993","42.67299999999993"
"1615","39.90499999999993","39.90499999999993","39.90499999999993"
"1616","35.26299999999994","35.26299999999994","35.26299999999994"
"1617","33.773999999999944","33.773999999999944","33.773999999999944"
"1618","33.080999999999946","33.080999999999946","33.080999999999946"
"1619","31.17499999999995","31.17499999999995","31.17499999999995"
"1620","25.99399999999996","25.99399999999996","25.99399999999996"
"1621","29.261999999999944","29.261999999999944","29.261999999999944"
"1622","34.109999999999935","34.109999999999935","34.109999999999935"
"1623","36.50899999999993","36.50899999999993","36.50899999999993"
"1624","41.40599999999992","41.40599999999992","41.40599999999992"
"1625","48.9289999999999","48.9289999999999","48.9289999999999"
"1626","44.253999999999934","44.253999999999934","44.253999999999934"
"1627","43.27899999999993","43.27899999999993","43.27899999999993"
"1628","40.07499999999993","40.07499999999993","40.07499999999993"
"1629","37.76399999999994","37.76399999999994","37.76399999999994"
"1630","37.847999999999935","37.847999999999935","37.847999999999935"
"1631","41.92599999999993","41.92599999999993","41.92599999999993"
"1632","39.743999999999936","39.743999999999936","39.743999999999936"
"1633","42.92299999999992","42.92299999999992","42.92299999999992"
"1634","45.145999999999916","45.145999999999916","45.145999999999916"
"1635","43.07999999999993","43.07999999999993","43.07999999999993"
"1636","44.364999999999924","44.364999999999924","44.364999999999924"
"1637","48.1619999999999","48.1619999999999","48.1619999999999"
"1638","48.32499999999991","48.32499999999991","48.32499999999991"
"1639","48.771999999999906","48.771999999999906","48.771999999999906"
"1640","51.459999999999894","51.459999999999894","51.459999999999894"
"1641","50.871999999999915","50.871999999999915","50.871999999999915"
"1642","50.71799999999991","50.71799999999991","50.71799999999991"
"1643","50.21899999999991","50.21899999999991","50.21899999999991"
"1644","50.4289999999999","50.4289999999999","50.4289999999999"
"1645","49.986999999999895","49.986999999999895","49.986999999999895"
"1646","50.7449999999999","50.7449999999999","50.7449999999999"
"1647","51.19199999999991","51.19199999999991","51.19199999999991"
"1648","50.5049999999999","50.5049999999999","50.5049999999999"
"1649","50.16499999999992","50.16499999999992","50.16499999999992"
"1650","50.44299999999989","50.44299999999989","50.44299999999989"
"1651","50.30799999999992","50.30799999999992","50.30799999999992"
"1652","50.080999999999925","50.080999999999925","50.080999999999925"
"1653","50.26299999999992","50.26299999999992","50.26299999999992"
"1654","49.6429999999999","49.6429999999999","49.6429999999999"
"1655","49.356999999999914","49.356999999999914","49.356999999999914"
"1656","49.488999999999926","49.488999999999926","49.488999999999926"
"1657","46.56299999999993","46.56299999999993","46.56299999999993"
"1658","46.68899999999991","46.68899999999991","46.68899999999991"
"1659","47.56999999999991","47.56999999999991","47.56999999999991"
"1660","47.841999999999906","47.841999999999906","47.841999999999906"
"1661","47.29599999999991","47.29599999999991","47.29599999999991"
"1662","49.53799999999992","49.53799999999992","49.53799999999992"
"1663","48.72699999999992","48.72699999999992","48.72699999999992"
"1664","31.200999999999922","31.200999999999922","31.200999999999922"
"1665","27.257999999999935","27.257999999999935","27.257999999999935"
"1666","27.23699999999993","27.23699999999993","27.23699999999993"
"1667","25.509999999999927","25.509999999999927","25.509999999999927"
"1668","26.96199999999993","26.96199999999993","26.96199999999993"
"1669","41.00399999999993","41.00399999999993","41.00399999999993"
"1670","42.861999999999924","42.861999999999924","42.861999999999924"
"1671","42.563999999999936","42.563999999999936","42.563999999999936"
"1672","43.69799999999992","43.69799999999992","43.69799999999992"
"1673","38.98999999999993","38.98999999999993","38.98999999999993"
"1674","39.41099999999994","39.41099999999994","39.41099999999994"
"1675","40.21899999999993","40.21899999999993","40.21899999999993"
"1676","40.52999999999992","40.52999999999992","40.52999999999992"
"1677","41.46399999999992","41.46399999999992","41.46399999999992"
"1678","43.933999999999926","43.933999999999926","43.933999999999926"
"1679","44.98099999999991","44.98099999999991","44.98099999999991"
"1680","45.97799999999992","45.97799999999992","45.97799999999992"
"1681","47.385999999999925","47.385999999999925","47.385999999999925"
"1682","48.13299999999991","48.13299999999991","48.13299999999991"
"1683","49.654999999999916","49.654999999999916","49.654999999999916"
"1684","44.84099999999992","44.84099999999992","44.84099999999992"
"1685","38.222999999999935","38.222999999999935","38.222999999999935"
"1686","33.172999999999945","33.172999999999945","33.172999999999945"
"1687","27.64499999999996","27.64499999999996","27.64499999999996"
"1688","9.087999999999974","9.087999999999974","9.087999999999974"
"1689","8.38299999999998","8.38299999999998","8.38299999999998"
"1690","0.8099999999999759","0.8099999999999759","0.8099999999999759"
"1691","-1.3930000000000227","-1.3930000000000227","-1.3930000000000227"
"1692","1.2139999999999729","1.2139999999999729","1.2139999999999729"
"1693","17.77699999999996","17.77699999999996","17.77699999999996"
"1694","20.289999999999957","20.289999999999957","20.289999999999957"
"1695","30.627999999999947","30.627999999999947","30.627999999999947"
"1696","36.02399999999993","36.02399999999993","36.02399999999993"
"1697","39.68299999999992","39.68299999999992","39.68299999999992"
"1698","41.278999999999925","41.278999999999925","41.278999999999925"
"1699","44.0389999999999","44.0389999999999","44.0389999999999"
"1700","46.33799999999992","46.33799999999992","46.33799999999992"
"1701","46.641999999999925","46.641999999999925","46.641999999999925"
"1702","46.25999999999992","46.25999999999992","46.25999999999992"
"1703","45.47199999999991","45.47199999999991","45.47199999999991"
"1704","45.400999999999925","45.400999999999925","45.400999999999925"
"1705","45.17499999999991","45.17499999999991","45.17499999999991"
"1706","46.296999999999926","46.296999999999926","46.296999999999926"
"1707","46.40799999999991","46.40799999999991","46.40799999999991"
"1708","46.991999999999905","46.991999999999905","46.991999999999905"
"1709","47.6239999999999","47.6239999999999","47.6239999999999"
"1710","48.19799999999991","48.19799999999991","48.19799999999991"
"1711","48.433999999999905","48.433999999999905","48.433999999999905"
"1712","49.3179999999999","49.3179999999999","49.3179999999999"
"1713","50.683999999999905","50.683999999999905","50.683999999999905"
"1714","50.3499999999999","50.3499999999999","50.3499999999999"
"1715","50.21399999999991","50.21399999999991","50.21399999999991"
"1716","50.18099999999991","50.18099999999991","50.18099999999991"
"1717","50.27299999999991","50.27299999999991","50.27299999999991"
"1718","49.427999999999905","49.427999999999905","49.427999999999905"
"1719","49.500999999999905","49.500999999999905","49.500999999999905"
"1720","49.346999999999895","49.346999999999895","49.346999999999895"
"1721","49.149999999999906","49.149999999999906","49.149999999999906"
"1722","49.238999999999905","49.238999999999905","49.238999999999905"
"1723","49.68199999999991","49.68199999999991","49.68199999999991"
"1724","49.66499999999992","49.66499999999992","49.66499999999992"
"1725","50.30699999999991","50.30699999999991","50.30699999999991"
"1726","50.466999999999906","50.466999999999906","50.466999999999906"
"1727","50.62499999999991","50.62499999999991","50.62499999999991"
"1728","50.37299999999991","50.37299999999991","50.37299999999991"
"1729","49.70599999999991","49.70599999999991","49.70599999999991"
"1730","49.9959999999999","49.9959999999999","49.9959999999999"
"1731","49.544999999999916","49.544999999999916","49.544999999999916"
"1732","49.4049999999999","49.4049999999999","49.4049999999999"
"1733","49.33599999999992","49.33599999999992","49.33599999999992"
"1734","50.7139999999999","50.7139999999999","50.7139999999999"
"1735","50.7529999999999","50.7529999999999","50.7529999999999"
"1736","51.0149999999999","51.0149999999999","51.0149999999999"
"1737","51.6909999999999","51.6909999999999","51.6909999999999"
"1738","52.1319999999999","52.1319999999999","52.1319999999999"
"1739","51.4479999999999","51.4479999999999","51.4479999999999"
"1740","51.59999999999991","51.59999999999991","51.59999999999991"
"1741","51.936999999999905","51.936999999999905","51.936999999999905"
"1742","51.70199999999991","51.70199999999991","51.70199999999991"
"1743","50.92299999999991","50.92299999999991","50.92299999999991"
"1744","51.2229999999999","51.2229999999999","51.2229999999999"
"1745","49.090999999999916","49.090999999999916","49.090999999999916"
"1746","49.47899999999991","49.47899999999991","49.47899999999991"
"1747","49.360999999999905","49.360999999999905","49.360999999999905"
"1748","48.01299999999991","48.01299999999991","48.01299999999991"
"1749","49.294999999999916","49.294999999999916","49.294999999999916"
"1750","49.967999999999904","49.967999999999904","49.967999999999904"
"1751","49.54299999999992","49.54299999999992","49.54299999999992"
"1752","49.81299999999991","49.81299999999991","49.81299999999991"
"1753","51.00299999999991","51.00299999999991","51.00299999999991"
"1754","50.695999999999906","50.695999999999906","50.695999999999906"
"1755","50.18999999999992","50.18999999999992","50.18999999999992"
"1756","49.40399999999991","49.40399999999991","49.40399999999991"
"1757","49.4419999999999","49.4419999999999","49.4419999999999"
"1758","49.72999999999991","49.72999999999991","49.72999999999991"
"1759","49.7299999999999","49.7299999999999","49.7299999999999"
"1760","49.81399999999991","49.81399999999991","49.81399999999991"
"1761","49.7789999999999","49.7789999999999","49.7789999999999"
"1762","50.08999999999992","50.08999999999992","50.08999999999992"
"1763","50.81699999999991","50.81699999999991","50.81699999999991"
"1764","50.6279999999999","50.6279999999999","50.6279999999999"
"1765","51.100999999999914","51.100999999999914","51.100999999999914"
"1766","51.320999999999906","51.320999999999906","51.320999999999906"
"1767","51.14199999999991","51.14199999999991","51.14199999999991"
"1768","50.27299999999989","50.27299999999989","50.27299999999989"
"1769","48.796999999999905","48.796999999999905","48.796999999999905"
"1770","42.94599999999992","42.94599999999992","42.94599999999992"
"1771","40.88199999999993","40.88199999999993","40.88199999999993"
"1772","40.59099999999992","40.59099999999992","40.59099999999992"
"1773","40.861999999999924","40.861999999999924","40.861999999999924"
"1774","41.55599999999992","41.55599999999992","41.55599999999992"
"1775","46.05799999999992","46.05799999999992","46.05799999999992"
"1776","47.35699999999991","47.35699999999991","47.35699999999991"
"1777","45.03199999999992","45.03199999999992","45.03199999999992"
"1778","43.01799999999991","43.01799999999991","43.01799999999991"
"1779","41.20399999999992","41.20399999999992","41.20399999999992"
"1780","40.96299999999992","40.96299999999992","40.96299999999992"
"1781","41.00799999999992","41.00799999999992","41.00799999999992"
"1782","42.446999999999925","42.446999999999925","42.446999999999925"
"1783","44.76199999999992","44.76199999999992","44.76199999999992"
"1784","47.58499999999991","47.58499999999991","47.58499999999991"
"1785","47.650999999999904","47.650999999999904","47.650999999999904"
"1786","48.18999999999991","48.18999999999991","48.18999999999991"
"1787","49.003999999999905","49.003999999999905","49.003999999999905"
"1788","49.51499999999991","49.51499999999991","49.51499999999991"
"1789","48.58199999999991","48.58199999999991","48.58199999999991"
"1790","49.3379999999999","49.3379999999999","49.3379999999999"
"1791","48.9959999999999","48.9959999999999","48.9959999999999"
"1792","49.77399999999991","49.77399999999991","49.77399999999991"
"1793","49.4099999999999","49.4099999999999","49.4099999999999"
"1794","49.861999999999895","49.861999999999895","49.861999999999895"
"1795","47.646999999999906","47.646999999999906","47.646999999999906"
"1796","47.51399999999992","47.51399999999992","47.51399999999992"
"1797","47.54199999999991","47.54199999999991","47.54199999999991"
"1798","47.2599999999999","47.2599999999999","47.2599999999999"
"1799","47.208999999999904","47.208999999999904","47.208999999999904"
"1800","49.5819999999999","49.5819999999999","49.5819999999999"
"1801","49.79799999999991","49.79799999999991","49.79799999999991"
"1802","48.60299999999992","48.60299999999992","48.60299999999992"
"1803","48.260999999999925","48.260999999999925","48.260999999999925"
"1804","47.874999999999915","47.874999999999915","47.874999999999915"
"1805","47.01899999999991","47.01899999999991","47.01899999999991"
"1806","45.051999999999914","45.051999999999914","45.051999999999914"
"1807","44.75899999999992","44.75899999999992","44.75899999999992"
"1808","41.22999999999992","41.22999999999992","41.22999999999992"
"1809","38.82299999999992","38.82299999999992","38.82299999999992"
"1810","35.360999999999926","35.360999999999926","35.360999999999926"
"1811","34.62099999999993","34.62099999999993","34.62099999999993"
"1812","34.95899999999993","34.95899999999993","34.95899999999993"
"1813","35.19399999999993","35.19399999999993","35.19399999999993"
"1814","25.886999999999944","25.886999999999944","25.886999999999944"
"1815","22.798999999999946","22.798999999999946","22.798999999999946"
"1816","18.75899999999995","18.75899999999995","18.75899999999995"
"1817","14.245999999999954","14.245999999999954","14.245999999999954"
"1818","6.346999999999959","6.346999999999959","6.346999999999959"
"1819","14.794999999999954","14.794999999999954","14.794999999999954"
"1820","16.442999999999955","16.442999999999955","16.442999999999955"
"1821","6.353999999999965","6.353999999999965","6.353999999999965"
"1822","4.986999999999963","4.986999999999963","4.986999999999963"
"1823","5.854999999999965","5.854999999999965","5.854999999999965"
"1824","3.597999999999966","3.597999999999966","3.597999999999966"
"1825","5.009999999999965","5.009999999999965","5.009999999999965"
"1826","14.38699999999996","14.38699999999996","14.38699999999996"
"1827","18.37399999999996","18.37399999999996","18.37399999999996"
"1828","22.974999999999962","22.974999999999962","22.974999999999962"
"1829","22.987999999999957","22.987999999999957","22.987999999999957"
"1830","19.326999999999952","19.326999999999952","19.326999999999952"
"1831","18.998999999999956","18.998999999999956","18.998999999999956"
"1832","21.007999999999953","21.007999999999953","21.007999999999953"
"1833","21.646999999999952","21.646999999999952","21.646999999999952"
"1834","21.53499999999995","21.53499999999995","21.53499999999995"
"1835","28.118999999999946","28.118999999999946","28.118999999999946"
"1836","30.32999999999994","30.32999999999994","30.32999999999994"
"1837","30.840999999999944","30.840999999999944","30.840999999999944"
"1838","26.142999999999944","26.142999999999944","26.142999999999944"
"1839","26.250999999999948","26.250999999999948","26.250999999999948"
"1840","23.136999999999954","23.136999999999954","23.136999999999954"
"1841","17.465999999999955","17.465999999999955","17.465999999999955"
"1842","16.387999999999955","16.387999999999955","16.387999999999955"
"1843","18.275999999999954","18.275999999999954","18.275999999999954"
"1844","20.104999999999954","20.104999999999954","20.104999999999954"
"1845","23.51599999999995","23.51599999999995","23.51599999999995"
"1846","28.69099999999995","28.69099999999995","28.69099999999995"
"1847","23.946999999999957","23.946999999999957","23.946999999999957"
"1848","21.27899999999995","21.27899999999995","21.27899999999995"
"1849","19.147999999999954","19.147999999999954","19.147999999999954"
"1850","17.247999999999955","17.247999999999955","17.247999999999955"
"1851","19.257999999999953","19.257999999999953","19.257999999999953"
"1852","21.08599999999995","21.08599999999995","21.08599999999995"
"1853","23.27699999999996","23.27699999999996","23.27699999999996"
"1854","26.937999999999942","26.937999999999942","26.937999999999942"
"1855","28.444999999999947","28.444999999999947","28.444999999999947"
"1856","25.406999999999947","25.406999999999947","25.406999999999947"
"1857","28.822999999999947","28.822999999999947","28.822999999999947"
"1858","32.806999999999945","32.806999999999945","32.806999999999945"
"1859","32.833999999999946","32.833999999999946","32.833999999999946"
"1860","30.01999999999994","30.01999999999994","30.01999999999994"
"1861","17.755999999999947","17.755999999999947","17.755999999999947"
"1862","12.31599999999995","12.31599999999995","12.31599999999995"
"1863","12.268999999999949","12.268999999999949","12.268999999999949"
"1864","4.719999999999949","4.719999999999949","4.719999999999949"
"1865","10.152999999999942","10.152999999999942","10.152999999999942"
"1866","25.516999999999925","25.516999999999925","25.516999999999925"
"1867","29.84199999999993","29.84199999999993","29.84199999999993"
"1868","25.951999999999934","25.951999999999934","25.951999999999934"
"1869","31.640999999999927","31.640999999999927","31.640999999999927"
"1870","28.540999999999926","28.540999999999926","28.540999999999926"
"1871","29.909999999999926","29.909999999999926","29.909999999999926"
"1872","30.84199999999993","30.84199999999993","30.84199999999993"
"1873","27.981999999999935","27.981999999999935","27.981999999999935"
"1874","29.002999999999926","29.002999999999926","29.002999999999926"
"1875","33.73799999999992","33.73799999999992","33.73799999999992"
"1876","35.483999999999924","35.483999999999924","35.483999999999924"
"1877","39.39099999999992","39.39099999999992","39.39099999999992"
"1878","46.373999999999924","46.373999999999924","46.373999999999924"
"1879","47.55599999999992","47.55599999999992","47.55599999999992"
"1880","46.23699999999991","46.23699999999991","46.23699999999991"
"1881","45.0259999999999","45.0259999999999","45.0259999999999"
"1882","46.02199999999993","46.02199999999993","46.02199999999993"
"1883","46.55599999999991","46.55599999999991","46.55599999999991"
"1884","44.91599999999991","44.91599999999991","44.91599999999991"
"1885","46.5689999999999","46.5689999999999","46.5689999999999"
"1886","47.4629999999999","47.4629999999999","47.4629999999999"
"1887","42.28799999999992","42.28799999999992","42.28799999999992"
"1888","34.64899999999993","34.64899999999993","34.64899999999993"
"1889","30.55899999999992","30.55899999999992","30.55899999999992"
"1890","22.579999999999938","22.579999999999938","22.579999999999938"
"1891","19.608999999999938","19.608999999999938","19.608999999999938"
"1892","23.20199999999993","23.20199999999993","23.20199999999993"
"1893","29.626999999999924","29.626999999999924","29.626999999999924"
"1894","29.980999999999923","29.980999999999923","29.980999999999923"
"1895","37.30199999999992","37.30199999999992","37.30199999999992"
"1896","38.964999999999925","38.964999999999925","38.964999999999925"
"1897","37.44899999999991","37.44899999999991","37.44899999999991"
"1898","40.49899999999991","40.49899999999991","40.49899999999991"
"1899","43.918999999999905","43.918999999999905","43.918999999999905"
"1900","43.62199999999991","43.62199999999991","43.62199999999991"
"1901","46.71699999999991","46.71699999999991","46.71699999999991"
"1902","46.154999999999916","46.154999999999916","46.154999999999916"
"1903","45.334999999999916","45.334999999999916","45.334999999999916"
"1904","43.60499999999992","43.60499999999992","43.60499999999992"
"1905","42.69199999999992","42.69199999999992","42.69199999999992"
"1906","40.62899999999993","40.62899999999993","40.62899999999993"
"1907","41.20899999999992","41.20899999999992","41.20899999999992"
"1908","43.62699999999992","43.62699999999992","43.62699999999992"
"1909","45.686999999999905","45.686999999999905","45.686999999999905"
"1910","47.67099999999991","47.67099999999991","47.67099999999991"
"1911","49.390999999999906","49.390999999999906","49.390999999999906"
"1912","49.922999999999895","49.922999999999895","49.922999999999895"
"1913","50.416999999999895","50.416999999999895","50.416999999999895"
"1914","50.155999999999906","50.155999999999906","50.155999999999906"
"1915","50.1199999999999","50.1199999999999","50.1199999999999"
"1916","51.6069999999999","51.6069999999999","51.6069999999999"
"1917","51.2429999999999","51.2429999999999","51.2429999999999"
"1918","50.683999999999905","50.683999999999905","50.683999999999905"
"1919","51.21099999999989","51.21099999999989","51.21099999999989"
"1920","50.713999999999906","50.713999999999906","50.713999999999906"
"1921","47.381999999999906","47.381999999999906","47.381999999999906"
"1922","45.84899999999991","45.84899999999991","45.84899999999991"
"1923","45.397999999999904","45.397999999999904","45.397999999999904"
"1924","44.96499999999992","44.96499999999992","44.96499999999992"
"1925","45.39299999999991","45.39299999999991","45.39299999999991"
"1926","49.393999999999906","49.393999999999906","49.393999999999906"
"1927","50.56899999999992","50.56899999999992","50.56899999999992"
"1928","50.64299999999991","50.64299999999991","50.64299999999991"
"1929","50.7309999999999","50.7309999999999","50.7309999999999"
"1930","50.82799999999991","50.82799999999991","50.82799999999991"
"1931","50.75099999999991","50.75099999999991","50.75099999999991"
"1932","51.2459999999999","51.2459999999999","51.2459999999999"
"1933","51.76599999999991","51.76599999999991","51.76599999999991"
"1934","51.8739999999999","51.8739999999999","51.8739999999999"
"1935","52.13199999999989","52.13199999999989","52.13199999999989"
"1936","51.6399999999999","51.6399999999999","51.6399999999999"
"1937","51.80399999999992","51.80399999999992","51.80399999999992"
"1938","50.556999999999896","50.556999999999896","50.556999999999896"
"1939","49.97799999999992","49.97799999999992","49.97799999999992"
