"Step","simple_3by3_oldarrival_run_arrival_change_201_007_simple_linear_2025-06-17_12-29-08 - reward","simple_3by3_oldarrival_run_arrival_change_201_007_simple_linear_2025-06-17_12-29-08 - reward__MIN","simple_3by3_oldarrival_run_arrival_change_201_007_simple_linear_2025-06-17_12-29-08 - reward__MAX"
"1168","-98.925","-98.925","-98.925"
"1169","-99.084","-99.084","-99.084"
"1170","-99.29499999999999","-99.29499999999999","-99.29499999999999"
"1171","-99.363","-99.363","-99.363"
"1172","-99.62199999999999","-99.62199999999999","-99.62199999999999"
"1173","-99.78200000000001","-99.78200000000001","-99.78200000000001"
"1174","-99.81499999999998","-99.81499999999998","-99.81499999999998"
"1175","-99.82699999999997","-99.82699999999997","-99.82699999999997"
"1176","-99.92","-99.92","-99.92"
"1177","-99.93299999999999","-99.93299999999999","-99.93299999999999"
"1178","-99.93799999999999","-99.93799999999999","-99.93799999999999"
"1179","-99.95199999999998","-99.95199999999998","-99.95199999999998"
"1180","-99.92599999999999","-99.92599999999999","-99.92599999999999"
"1181","-99.92","-99.92","-99.92"
"1182","-99.91099999999999","-99.91099999999999","-99.91099999999999"
"1183","-99.91599999999998","-99.91599999999998","-99.91599999999998"
"1184","-99.89699999999999","-99.89699999999999","-99.89699999999999"
"1185","-99.88799999999999","-99.88799999999999","-99.88799999999999"
"1186","-99.86399999999998","-99.86399999999998","-99.86399999999998"
"1187","-99.83599999999998","-99.83599999999998","-99.83599999999998"
"1188","-99.81099999999998","-99.81099999999998","-99.81099999999998"
"1189","-99.80599999999998","-99.80599999999998","-99.80599999999998"
"1190","-99.80699999999999","-99.80699999999999","-99.80699999999999"
"1191","-99.82300000000001","-99.82300000000001","-99.82300000000001"
"1192","-99.847","-99.847","-99.847"
"1193","-99.877","-99.877","-99.877"
"1194","-99.89299999999999","-99.89299999999999","-99.89299999999999"
"1195","-99.876","-99.876","-99.876"
"1196","-99.85","-99.85","-99.85"
"1197","-99.84700000000001","-99.84700000000001","-99.84700000000001"
"1198","-99.79","-99.79","-99.79"
"1199","-99.77600000000001","-99.77600000000001","-99.77600000000001"
"1200","-99.76899999999999","-99.76899999999999","-99.76899999999999"
"1201","-99.78699999999998","-99.78699999999998","-99.78699999999998"
"1202","-99.807","-99.807","-99.807"
"1203","-99.801","-99.801","-99.801"
"1204","-99.805","-99.805","-99.805"
"1205","-99.80799999999999","-99.80799999999999","-99.80799999999999"
"1206","-99.83199999999997","-99.83199999999997","-99.83199999999997"
"1207","-99.84699999999997","-99.84699999999997","-99.84699999999997"
"1208","-99.838","-99.838","-99.838"
"1209","-99.84899999999999","-99.84899999999999","-99.84899999999999"
"1210","-99.86399999999998","-99.86399999999998","-99.86399999999998"
"1211","-99.85499999999998","-99.85499999999998","-99.85499999999998"
"1212","-99.82099999999998","-99.82099999999998","-99.82099999999998"
"1213","-99.835","-99.835","-99.835"
"1214","-99.85199999999998","-99.85199999999998","-99.85199999999998"
"1215","-99.897","-99.897","-99.897"
"1216","-99.92","-99.92","-99.92"
"1217","-99.912","-99.912","-99.912"
"1218","-99.96799999999998","-99.96799999999998","-99.96799999999998"
"1219","-99.97099999999999","-99.97099999999999","-99.97099999999999"
"1220","-99.93099999999998","-99.93099999999998","-99.93099999999998"
"1221","-99.859","-99.859","-99.859"
"1222","-99.88600000000001","-99.88600000000001","-99.88600000000001"
"1223","-99.722","-99.722","-99.722"
"1224","-99.734","-99.734","-99.734"
"1225","-99.78999999999998","-99.78999999999998","-99.78999999999998"
"1226","-99.81700000000001","-99.81700000000001","-99.81700000000001"
"1227","-99.85699999999997","-99.85699999999997","-99.85699999999997"
"1228","-99.98999999999998","-99.98999999999998","-99.98999999999998"
"1229","-99.99499999999998","-99.99499999999998","-99.99499999999998"
"1230","-99.95399999999998","-99.95399999999998","-99.95399999999998"
"1231","-100.02199999999998","-100.02199999999998","-100.02199999999998"
"1232","-100.01099999999997","-100.01099999999997","-100.01099999999997"
"1233","-99.97399999999999","-99.97399999999999","-99.97399999999999"
"1234","-99.94599999999998","-99.94599999999998","-99.94599999999998"
"1235","-99.93999999999998","-99.93999999999998","-99.93999999999998"
"1236","-99.90799999999997","-99.90799999999997","-99.90799999999997"
"1237","-99.86899999999996","-99.86899999999996","-99.86899999999996"
"1238","-99.844","-99.844","-99.844"
"1239","-99.83899999999998","-99.83899999999998","-99.83899999999998"
"1240","-99.792","-99.792","-99.792"
"1241","-99.792","-99.792","-99.792"
"1242","-99.788","-99.788","-99.788"
"1243","-99.81099999999998","-99.81099999999998","-99.81099999999998"
"1244","-99.77499999999998","-99.77499999999998","-99.77499999999998"
"1245","-99.78200000000001","-99.78200000000001","-99.78200000000001"
"1246","-99.72","-99.72","-99.72"
"1247","-99.727","-99.727","-99.727"
"1248","-99.709","-99.709","-99.709"
"1249","-99.723","-99.723","-99.723"
"1250","-99.78799999999997","-99.78799999999997","-99.78799999999997"
"1251","-99.85999999999996","-99.85999999999996","-99.85999999999996"
"1252","-99.92899999999997","-99.92899999999997","-99.92899999999997"
"1253","-99.95199999999998","-99.95199999999998","-99.95199999999998"
"1254","-99.97399999999998","-99.97399999999998","-99.97399999999998"
"1255","-99.934","-99.934","-99.934"
"1256","-99.98299999999996","-99.98299999999996","-99.98299999999996"
"1257","-100.03699999999999","-100.03699999999999","-100.03699999999999"
"1258","-100.00299999999997","-100.00299999999997","-100.00299999999997"
"1259","-100.01899999999999","-100.01899999999999","-100.01899999999999"
"1260","-100.05899999999998","-100.05899999999998","-100.05899999999998"
"1261","-99.984","-99.984","-99.984"
"1262","-99.93399999999995","-99.93399999999995","-99.93399999999995"
"1263","-99.89400000000002","-99.89400000000002","-99.89400000000002"
"1264","-99.90999999999998","-99.90999999999998","-99.90999999999998"
"1265","-99.884","-99.884","-99.884"
"1266","-99.90199999999999","-99.90199999999999","-99.90199999999999"
"1267","-99.93","-99.93","-99.93"
"1268","-99.99799999999999","-99.99799999999999","-99.99799999999999"
"1269","-99.92199999999998","-99.92199999999998","-99.92199999999998"
"1270","-99.92299999999999","-99.92299999999999","-99.92299999999999"
"1271","-99.82199999999999","-99.82199999999999","-99.82199999999999"
"1272","-99.805","-99.805","-99.805"
"1273","-99.74699999999999","-99.74699999999999","-99.74699999999999"
"1274","-99.75","-99.75","-99.75"
"1275","-99.77299999999997","-99.77299999999997","-99.77299999999997"
"1276","-99.82600000000001","-99.82600000000001","-99.82600000000001"
"1277","-99.848","-99.848","-99.848"
"1278","-99.88399999999997","-99.88399999999997","-99.88399999999997"
"1279","-99.89699999999999","-99.89699999999999","-99.89699999999999"
"1280","-99.86899999999997","-99.86899999999997","-99.86899999999997"
"1281","-99.90499999999996","-99.90499999999996","-99.90499999999996"
"1282","-99.92999999999998","-99.92999999999998","-99.92999999999998"
"1283","-99.90299999999998","-99.90299999999998","-99.90299999999998"
"1284","-99.92999999999998","-99.92999999999998","-99.92999999999998"
"1285","-99.93299999999998","-99.93299999999998","-99.93299999999998"
"1286","-99.902","-99.902","-99.902"
"1287","-99.81199999999997","-99.81199999999997","-99.81199999999997"
"1288","-99.779","-99.779","-99.779"
"1289","-99.75200000000001","-99.75200000000001","-99.75200000000001"
"1290","-99.73399999999998","-99.73399999999998","-99.73399999999998"
"1291","-99.796","-99.796","-99.796"
"1292","-99.834","-99.834","-99.834"
"1293","-99.86200000000001","-99.86200000000001","-99.86200000000001"
"1294","-99.868","-99.868","-99.868"
"1295","-99.81700000000001","-99.81700000000001","-99.81700000000001"
"1296","-99.74700000000001","-99.74700000000001","-99.74700000000001"
"1297","-99.75200000000001","-99.75200000000001","-99.75200000000001"
"1298","-99.734","-99.734","-99.734"
"1299","-99.72899999999998","-99.72899999999998","-99.72899999999998"
"1300","-99.8","-99.8","-99.8"
"1301","-99.79599999999999","-99.79599999999999","-99.79599999999999"
"1302","-99.789","-99.789","-99.789"
"1303","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"1304","-99.771","-99.771","-99.771"
"1305","-99.758","-99.758","-99.758"
"1306","-99.758","-99.758","-99.758"
"1307","-99.77799999999999","-99.77799999999999","-99.77799999999999"
"1308","-99.77600000000001","-99.77600000000001","-99.77600000000001"
"1309","-99.787","-99.787","-99.787"
"1310","-99.77900000000001","-99.77900000000001","-99.77900000000001"
"1311","-99.77900000000001","-99.77900000000001","-99.77900000000001"
"1312","-99.78200000000001","-99.78200000000001","-99.78200000000001"
"1313","-99.79","-99.79","-99.79"
"1314","-99.78900000000002","-99.78900000000002","-99.78900000000002"
"1315","-99.81899999999997","-99.81899999999997","-99.81899999999997"
"1316","-99.852","-99.852","-99.852"
"1317","-99.847","-99.847","-99.847"
"1318","-99.863","-99.863","-99.863"
